,ID_codref,Bib_Ref,Country,State,Municipality,Site,Latitude_y,Longitude_x,Category_coord,Year_start,Year_finish,Habitat,Method,Number_nets,Net_size,RN_total_effort,Number_point_counts,Point_count_temporal_replicates,PE_total_effort,Olsoneconame,OlsonG200r,Ribeirovegtype,BSRs,Altitude,Annual_rainfall,Annual_temperature
3009,r246,NA,Brazil,SP,RIFAINA,0,-20.1,-47.4,PTCENTRAL,1984,1984,Not informed,OO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Areas de Tensao Ecologica,Florestas de Interior,606,289,23.9
3010,r247,NA,Brazil,SP,ARAMINA,0,-20.216666,-47.833333,PTCENTRAL,1990,1990,Not informed,OO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Areas de Tensao Ecologica,Florestas de Interior,589,293,24.3
3011,r248,NA,Brazil,RJ,RESENDE,Pico dos TrÍs Estados,-22.4,-44.8,PTCENTRAL,1987,1987,Not informed,OO,,NA,NA,NA,NA,NA,Campos Rupestres montane savanna,Atlantic Forests,Floresta Ombrofila Densa,Florestas de Interior,2100,393,12.8
3012,r249,NA,Brazil,SP,NOVA INDEPENDUNCIA,Fazenda Promiss„o,-21.15,-51.583333,PTCENTRAL,1985,1985,Not informed,OO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,295,182,25.9
3013,r25,NA,Brazil,SP,RIO CLARO,Fazenda S„o JosÈ ,-22.35,-47.483333,PTCENTRAL,1992,1995,Not informed,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,612,251,22.6
3014,r250,NA,Brazil,SP,SANTO ANTONIO DO ARACANGU√Å,Fazenda Maca˙bas,-21,-50.466666,PTCENTRAL,1985,1985,Not informed,OO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,382,220,25.1
3015,r251,NA,Brazil,SP,RESTINGA,Fazenda Recanto da Mata,-20.716666,-47.516666,PTCENTRAL,1983,1983,Not informed,OO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Areas de Tensao Ecologica,Florestas de Interior,705,284,22.8
3016,r252,NA,Brazil,SP,ALTINOPOLIS,MunicÌpio de AltinÛpolis,-21.05,-47.416666,MUN,1984,1984,Not informed,OO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,865,275,22.5
3017,r253,NA,Brazil,SP,UBATUBA,Fazenda CapricÛrnio,-23.383333,-45.083333,MOS,1986,1986,Not informed,OO,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,289,345,25
3018,r254,NA,Brazil,SP,LU√çS ANTONIO,EstaÁ„o Experimental Luiz AntÙnio,-21.616666,-47.816666,MOS,1982,1982,Not informed,OO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,563,240,24
3019,r255,NA,Brazil,SP,TEODORO SAMPAIO,Reserva Estadual de Teodoro Sampaio,-22.533333,-52.166666,MUN,,,Not informed,OO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,305,168,25.4
3020,r256,NA,Brazil,SP,LINS,Rio Feio,-21.75,-49.833333,PTCENTRAL,,,Not informed,OO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,444,211,24.7
3021,r257,NA,Brazil,SP,SANTO ANTONIO DO ARACANGU√Å,Fazenda AnhangaÌ,-20.883333,-50.683333,PTCENTRAL,1984,1984,Not informed,OO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Agua,Florestas de Interior,359,211,25.3
3022,r258,NA,Brazil,SP,ITIRAPINA,ReservatÛrio Broa,-22.2,-47.866666,PTCENTRAL,1984,1984,Not informed,OO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,852,256,22.5
3023,r259,NA,Brazil,SP,MORRO AGUDO,Mata Chita,-20.65,-48.066666,PTCENTRAL,1987,1987,Not informed,OO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Areas de Tensao Ecologica,Florestas de Interior,610,293,23.7
3024,r26,NA,Brazil,SP,ARARAS,Fazenda S„o JosÈ ,-22.366666,-47.466666,MOS,1992,1995,Not informed,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,615,252,22.5
3025,r260,NA,Brazil,SP,PORTO FERREIRA,Parque Estadual de Porto Ferreira,-21.833333,-47.433333,PTCENTRAL,1982,1982,Not informed,OO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,608,242,23.6
3026,r261,NA,Brazil,SP,√ÅGUAS DE SANTA B√ÅRBARA,Reserva Estadual de ¡guas de Santa B·rbara,-22.833333,-49.25,PTCENTRAL,1982,1982,Not informed,OO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,620,192,23.4
3027,r262,NA,Brazil,SP,RIO CLARO,Horto Florestal,-22.416666,-47.516666,MOS,1985,1988,Not informed,OO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,612,245,22.7
3028,r263,NA,Brazil,SP,ITIRAPINA,0,-22.233333,-47.866666,MUN,1985,1989,Not informed,OO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,892,256,22.4
3029,r27,NA,Brazil,SP,RIO CLARO,Fazenda S„o JosÈ ,-22.35,-47.483333,PTCENTRAL,1992,1995,Not informed,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,612,251,22.6
3030,r28,NA,Brazil,SP,ARARAS,Fazenda S„o JosÈ ,-22.366666,-47.466666,MOS,1992,1995,Not informed,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,615,252,22.5
3031,r29,NA,Brazil,SP,RIO CLARO,Fazenda S„o JosÈ ,-22.35,-47.483333,PTCENTRAL,1997,2000,Not informed,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,612,251,22.6
3032,r30,NA,Brazil,SP,ARARAS,Fazenda S„o JosÈ ,-22.366666,-47.466666,MOS,1997,2000,Semi-deciduous forest,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,615,252,22.5
3033,r31,NA,Brazil,SP,RIO CLARO,Fazenda S„o JosÈ ,-22.35,-47.483333,PTCENTRAL,1997,2000,Forest,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,612,251,22.6
3034,r32,NA,Brazil,SP,ARARAS,Fazenda S„o JosÈ ,-22.366666,-47.466666,MOS,1997,2000,Evergreen forest,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,615,252,22.5
3035,paula81,NA,Brazil,SP,RIBEIRAO GRANDE,Parque Estadual Intervales,-24.25,-48.333333,PTCENTRAL,,,Evergreen forest,LO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Areas de Tensao Ecologica,Florestas de Interior,871,206,21.9
3036,70,NA,Brazil,SP,JARINU,Parque Municipal do Itapetinga,-23.158333,-46.675,AREAq,1999,2000,Forest,LO,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,915,238,20.7
3037,682,NA,Brazil,SC,BLUMENAU,Parque EcolÛgico Artex,-27.058333,-49.116666,AREAq,1989,1990,Forest,LO,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,583,198,22.1
3038,724,NA,Brazil,SC,BLUMENAU,Quintais no municÌpio de Blumenau,-26.923888,-49.056111,MUN,1990,1991,Several,PF,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,144,188,24.6
3039,725,NA,Brazil,SC,BLUMENAU,Borda de floresta no municÌpio de Blumenau,-26.923888,-49.056111,MUN,1990,1991,Several,PF,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,144,188,24.6
3040,726,NA,Brazil,SC,BLUMENAU,Beira de rio no municÌpio de Blumenau,-26.923888,-49.056111,MUN,1990,1991,Several,PF,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,144,188,24.6
3041,913,NA,Brazil,SC,BLUMENAU,Fragmento na ·rea urbana de Blumenau,-26.883333,-49.05,MUN,1998,1998,Grassland,PF,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,114,188,24.7
